Genome project	Gene stable ID	Transcript stable ID	Human gene stable ID	Gene name
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000264424	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000133020	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000144821	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000006788	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000109061	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000197616	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002348	R06C7.10.2	ENSG00000078814	myo-1
caenorhabditis_elegans_prjna13758	WBGene00002368	K08E7.3.1		let-99
caenorhabditis_elegans_prjna13758	WBGene00002583	B0261.2a.1	ENSG00000198793	let-363
caenorhabditis_elegans_prjna13758	WBGene00002583	B0261.2b.1	ENSG00000198793	let-363
caenorhabditis_elegans_prjna13758	WBGene00002601	F26B1.7.1	ENSG00000164379	let-381
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11a.1	ENSG00000137269	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11a.1	ENSG00000112851	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11a.1	ENSG00000033122	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11a.1	ENSG00000180900	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11b.1	ENSG00000137269	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11b.1	ENSG00000112851	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11b.1	ENSG00000033122	let-413
caenorhabditis_elegans_prjna13758	WBGene00002632	F26D11.11b.1	ENSG00000180900	let-413
caenorhabditis_elegans_prjna13758	WBGene00002637	F26F12.7.1	ENSG00000116254	let-418
caenorhabditis_elegans_prjna13758	WBGene00002637	F26F12.7.1	ENSG00000170004	let-418
caenorhabditis_elegans_prjna13758	WBGene00002637	F26F12.7.1	ENSG00000111642	let-418
caenorhabditis_elegans_prjna13758	WBGene00002694	C10H11.9.1	ENSG00000067900	let-502
caenorhabditis_elegans_prjna13758	WBGene00002694	C10H11.9.1	ENSG00000134318	let-502
caenorhabditis_elegans_prjna13758	WBGene00002696	E01A2.4.1	ENSG00000189134	let-504
caenorhabditis_elegans_prjna13758	WBGene00002696	E01A2.4.1	ENSG00000101882	let-504
caenorhabditis_elegans_prjna13758	WBGene00002696	E01A2.4.2	ENSG00000189134	let-504
caenorhabditis_elegans_prjna13758	WBGene00002696	E01A2.4.2	ENSG00000101882	let-504
caenorhabditis_elegans_prjna13758	WBGene00002717	C01G8.9c.1	ENSG00000049618	let-526
caenorhabditis_elegans_prjna13758	WBGene00002717	C01G8.9c.1	ENSG00000117713	let-526
caenorhabditis_elegans_prjna13758	WBGene00002717	C01G8.9c.2	ENSG00000049618	let-526
caenorhabditis_elegans_prjna13758	WBGene00002717	C01G8.9c.2	ENSG00000117713	let-526
caenorhabditis_elegans_prjna13758	WBGene00002783	F57B10.1.1	ENSG00000060566	let-607
caenorhabditis_elegans_prjna13758	WBGene00002783	F57B10.1.1	ENSG00000143578	let-607
caenorhabditis_elegans_prjna13758	WBGene00002783	F57B10.1.1	ENSG00000107175	let-607
caenorhabditis_elegans_prjna13758	WBGene00002783	F57B10.1.2	ENSG00000060566	let-607
caenorhabditis_elegans_prjna13758	WBGene00002783	F57B10.1.2	ENSG00000143578	let-607
caenorhabditis_elegans_prjna13758	WBGene00002783	F57B10.1.2	ENSG00000107175	let-607
caenorhabditis_elegans_prjna13758	WBGene00002827	C29E6.1a.1		let-653
caenorhabditis_elegans_prjna13758	WBGene00002827	C29E6.1a.2		let-653
caenorhabditis_elegans_prjna13758	WBGene00002827	C29E6.1b.1		let-653
caenorhabditis_elegans_prjna13758	WBGene00002827	C29E6.1b.2		let-653
caenorhabditis_elegans_prjna13758	WBGene00002827	C29E6.1c.1		let-653
caenorhabditis_elegans_prjna13758	WBGene00002827	C29E6.1c.2		let-653
caenorhabditis_elegans_prjna13758	WBGene00002845	F57B9.2a.1	ENSG00000125107	let-711
caenorhabditis_elegans_prjna13758	WBGene00002845	F57B9.2b.1	ENSG00000125107	let-711
caenorhabditis_elegans_prjna13758	WBGene00002845	F57B9.2c.1	ENSG00000125107	let-711
caenorhabditis_elegans_prjna13758	WBGene00002845	F57B9.2d.1	ENSG00000125107	let-711
caenorhabditis_elegans_prjna13758	WBGene00002845	F57B9.2e.1	ENSG00000125107	let-711
caenorhabditis_elegans_prjna13758	WBGene00002879	C29E4.8.1	ENSG00000004455	let-754
caenorhabditis_elegans_prjna13758	WBGene00002879	C29E4.8.2	ENSG00000004455	let-754
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000114279	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000196468	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000161958	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000111241	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000140285	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000138685	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000186895	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000070193	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000102678	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000138675	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000102466	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000070388	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000078579	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000075388	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000129682	let-756
caenorhabditis_elegans_prjna13758	WBGene00002881	C05D11.4.1	ENSG00000113578	let-756
caenorhabditis_elegans_prjna13758	WBGene00002889	F20H11.2.1	ENSG00000064932	let-765
caenorhabditis_elegans_prjna13758	WBGene00002891	C56G2.6a.1	ENSG00000149084	let-767
caenorhabditis_elegans_prjna13758	WBGene00002891	C56G2.6a.1	ENSG00000103160	let-767
caenorhabditis_elegans_prjna13758	WBGene00002891	C56G2.6a.1	ENSG00000130948	let-767
caenorhabditis_elegans_prjna13758	WBGene00002891	C56G2.6a.2	ENSG00000149084	let-767
caenorhabditis_elegans_prjna13758	WBGene00002891	C56G2.6a.2	ENSG00000103160	let-767
caenorhabditis_elegans_prjna13758	WBGene00002891	C56G2.6a.2	ENSG00000130948	let-767
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000120903	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000147434	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000160716	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000117971	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000147432	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000101204	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000138435	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000080644	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7a.1	ENSG00000169684	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000120903	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000147434	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000160716	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000117971	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000147432	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000101204	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000138435	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000080644	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002974	F09E8.7b.1	ENSG00000169684	lev-1
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000120903	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000147434	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000160716	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000117971	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000147432	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000101204	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000138435	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000080644	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002975	C35C5.5.1	ENSG00000169684	lev-8
caenorhabditis_elegans_prjna13758	WBGene00002976	T07H6.5a.1	ENSG00000188404	lev-9
caenorhabditis_elegans_prjna13758	WBGene00002976	T07H6.5b.1	ENSG00000188404	lev-9
caenorhabditis_elegans_prjna13758	WBGene00002976	T07H6.5c.1	ENSG00000188404	lev-9
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1a.1	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1a.1	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1a.1	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1a.1	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.1	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.1	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.1	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.1	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.2	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.2	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.2	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1b.2	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1c.1	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1c.1	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1c.1	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1c.1	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1d.1	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1d.1	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1d.1	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1d.1	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.1	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.1	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.1	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.1	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.2	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.2	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.2	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1e.2	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1f.1	ENSG00000167460	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1f.1	ENSG00000143549	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1f.1	ENSG00000198467	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002978	Y105E8B.1f.1	ENSG00000140416	lev-11
caenorhabditis_elegans_prjna13758	WBGene00002980	C32D5.9.1	ENSG00000170296	lgg-1
caenorhabditis_elegans_prjna13758	WBGene00002981	ZK593.6a.1	ENSG00000258102	lgg-2
caenorhabditis_elegans_prjna13758	WBGene00002981	ZK593.6a.1	ENSG00000101460	lgg-2
caenorhabditis_elegans_prjna13758	WBGene00002981	ZK593.6a.1	ENSG00000140941	lgg-2
caenorhabditis_elegans_prjna13758	WBGene00002981	ZK593.6a.2	ENSG00000258102	lgg-2
caenorhabditis_elegans_prjna13758	WBGene00002981	ZK593.6a.2	ENSG00000101460	lgg-2
caenorhabditis_elegans_prjna13758	WBGene00002981	ZK593.6a.2	ENSG00000140941	lgg-2
caenorhabditis_elegans_prjna13758	WBGene00002987	ZC64.4a.1	ENSG00000106852	lim-4
caenorhabditis_elegans_prjna13758	WBGene00002987	ZC64.4a.1	ENSG00000162624	lim-4
caenorhabditis_elegans_prjna13758	WBGene00002988	K03E6.1a.1	ENSG00000162761	lim-6
caenorhabditis_elegans_prjna13758	WBGene00002988	K03E6.1a.1	ENSG00000136944	lim-6
caenorhabditis_elegans_prjna13758	WBGene00002988	K03E6.1b.1	ENSG00000162761	lim-6
caenorhabditis_elegans_prjna13758	WBGene00002988	K03E6.1b.1	ENSG00000136944	lim-6
caenorhabditis_elegans_prjna13758	WBGene00002989	C04F1.3.1	ENSG00000016082	lim-7
caenorhabditis_elegans_prjna13758	WBGene00002989	C04F1.3.1	ENSG00000159556	lim-7
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1a.1	ENSG00000126767	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1a.1	ENSG00000111145	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1a.1	ENSG00000158711	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1b.1	ENSG00000126767	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1b.1	ENSG00000111145	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1b.1	ENSG00000158711	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1b.2	ENSG00000126767	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1b.2	ENSG00000111145	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002990	C37F5.1b.2	ENSG00000158711	lin-1
caenorhabditis_elegans_prjna13758	WBGene00002991	F17E5.1a.1	ENSG00000147044	lin-2
caenorhabditis_elegans_prjna13758	WBGene00002991	F17E5.1a.1	ENSG00000130830	lin-2
caenorhabditis_elegans_prjna13758	WBGene00002991	F17E5.1b.1	ENSG00000147044	lin-2
caenorhabditis_elegans_prjna13758	WBGene00002991	F17E5.1b.1	ENSG00000130830	lin-2
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4a.1		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4b.1		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4b.2		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4c.1		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4d.1		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4d.2		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4e.1		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4f.1		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002992	F36H1.4f.2		lin-3
caenorhabditis_elegans_prjna13758	WBGene00002994	T09A5.10.1		lin-5
caenorhabditis_elegans_prjna13758	WBGene00002994	T09A5.10.2		lin-5
caenorhabditis_elegans_prjna13758	WBGene00002996	Y54G11A.10a.1	ENSG00000104863	lin-7
caenorhabditis_elegans_prjna13758	WBGene00002996	Y54G11A.10a.1	ENSG00000148943	lin-7
caenorhabditis_elegans_prjna13758	WBGene00002996	Y54G11A.10a.1	ENSG00000111052	lin-7
caenorhabditis_elegans_prjna13758	WBGene00002996	Y54G11A.10b.1	ENSG00000104863	lin-7
caenorhabditis_elegans_prjna13758	WBGene00002996	Y54G11A.10b.1	ENSG00000148943	lin-7
caenorhabditis_elegans_prjna13758	WBGene00002996	Y54G11A.10b.1	ENSG00000111052	lin-7
caenorhabditis_elegans_prjna13758	WBGene00002997	B0454.1.1		lin-8
caenorhabditis_elegans_prjna13758	WBGene00002998	ZK637.7a.1	ENSG00000183814	lin-9
caenorhabditis_elegans_prjna13758	WBGene00002998	ZK637.7a.2	ENSG00000183814	lin-9
caenorhabditis_elegans_prjna13758	WBGene00002998	ZK637.7b.1	ENSG00000183814	lin-9
caenorhabditis_elegans_prjna13758	WBGene00002998	ZK637.7b.2	ENSG00000183814	lin-9
caenorhabditis_elegans_prjna13758	WBGene00002999	C09H6.2a.1	ENSG00000011132	lin-10
caenorhabditis_elegans_prjna13758	WBGene00002999	C09H6.2a.1	ENSG00000034053	lin-10
caenorhabditis_elegans_prjna13758	WBGene00002999	C09H6.2a.1	ENSG00000107282	lin-10
caenorhabditis_elegans_prjna13758	WBGene00002999	C09H6.2b.1	ENSG00000011132	lin-10
caenorhabditis_elegans_prjna13758	WBGene00002999	C09H6.2b.1	ENSG00000034053	lin-10
caenorhabditis_elegans_prjna13758	WBGene00002999	C09H6.2b.1	ENSG00000107282	lin-10
caenorhabditis_elegans_prjna13758	WBGene00003000	ZC247.3.1	ENSG00000089116	lin-11
caenorhabditis_elegans_prjna13758	WBGene00003000	ZC247.3.1	ENSG00000273706	lin-11
caenorhabditis_elegans_prjna13758	WBGene00003001	R107.8.1	ENSG00000162804	lin-12
caenorhabditis_elegans_prjna13758	WBGene00003002	C03B8.4.1		lin-13
caenorhabditis_elegans_prjna13758	WBGene00003003	T25C12.1a.1		lin-14
caenorhabditis_elegans_prjna13758	WBGene00003003	T25C12.1b.1		lin-14
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5a.1		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5a.2		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5a.3		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5b.1		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5b.2		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5b.3		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003006	Y71F9B.5c.1		lin-17
caenorhabditis_elegans_prjna13758	WBGene00003007	C16B8.1.1	ENSG00000163785	lin-18
caenorhabditis_elegans_prjna13758	WBGene00003007	C16B8.1.2	ENSG00000163785	lin-18
caenorhabditis_elegans_prjna13758	WBGene00003008	Y54G2A.1.1	ENSG00000069812	lin-22
caenorhabditis_elegans_prjna13758	WBGene00003009	K10B2.1a.1	ENSG00000166167	lin-23
caenorhabditis_elegans_prjna13758	WBGene00003009	K10B2.1a.1	ENSG00000072803	lin-23
caenorhabditis_elegans_prjna13758	WBGene00003009	K10B2.1a.2	ENSG00000166167	lin-23
caenorhabditis_elegans_prjna13758	WBGene00003009	K10B2.1a.2	ENSG00000072803	lin-23
caenorhabditis_elegans_prjna13758	WBGene00003012	F18A1.2a.1		lin-26
caenorhabditis_elegans_prjna13758	WBGene00003014	F02E9.2a.1	ENSG00000131914	lin-28
caenorhabditis_elegans_prjna13758	WBGene00003014	F02E9.2a.1	ENSG00000187772	lin-28
caenorhabditis_elegans_prjna13758	WBGene00003014	F02E9.2b.1	ENSG00000131914	lin-28
caenorhabditis_elegans_prjna13758	WBGene00003014	F02E9.2b.1	ENSG00000187772	lin-28
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4a.1	ENSG00000126746	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4a.1	ENSG00000160094	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4b.1	ENSG00000126746	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4b.1	ENSG00000160094	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4c.1	ENSG00000126746	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4c.1	ENSG00000160094	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4c.2	ENSG00000126746	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003015	W03C9.4c.2	ENSG00000160094	lin-29
caenorhabditis_elegans_prjna13758	WBGene00003017	K10G6.1.1	ENSG00000204612	lin-31
caenorhabditis_elegans_prjna13758	WBGene00003017	K10G6.1.1	ENSG00000171956	lin-31
caenorhabditis_elegans_prjna13758	WBGene00003020	C32F10.2.1	ENSG00000139687	lin-35
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000197576	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000260027	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000175879	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000197757	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000106004	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000172789	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000120075	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000106006	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000198353	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000120068	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000170166	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000108511	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000037965	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000122592	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000182742	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.1	ENSG00000273049	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000197576	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000260027	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000175879	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000197757	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000106004	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000172789	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000120075	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000106006	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000198353	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000120068	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000170166	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000108511	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000037965	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000122592	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000182742	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003024	C07H6.7.2	ENSG00000273049	lin-39
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4a.1	ENSG00000149480	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4a.1	ENSG00000182979	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4a.1	ENSG00000057935	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4b.1	ENSG00000149480	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4b.1	ENSG00000182979	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4b.1	ENSG00000057935	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4b.2	ENSG00000149480	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4b.2	ENSG00000182979	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4b.2	ENSG00000057935	lin-40
caenorhabditis_elegans_prjna13758	WBGene00003025	T27C4.4d.1	ENSG00000149480	lin-40
